# Spin 1
# Original Fermi-level:     -8.54323 eV
# DOS shifted relative to Fermi-level
#  Energy (eV)     DOS (/eV)    Local iDOS
      -8.06682       0.00000       0.00000
      -8.06491       0.00000       0.00000
      -8.06301       0.00000       0.00000
      -8.06110       0.00000       0.00000
      -8.05920       0.00000       0.00000
      -8.05729       0.00000       0.00000
      -8.05539       0.00000       0.00000
      -8.05348       0.00000       0.00000
      -8.05158       0.00000       0.00000
      -8.04967       0.00000       0.00000
      -8.04777       0.00000       0.00000
      -8.04586       0.00000       0.00000
      -8.04396       0.00000       0.00000
      -8.04205       0.00000       0.00000
      -8.04015       0.00000       0.00000
      -8.03824       0.00000       0.00000
      -8.03634       0.00000       0.00000
      -8.03443       0.00000       0.00000
      -8.03253       0.00000       0.00000
      -8.03062       0.00000       0.00000
      -8.02872       0.00000       0.00000
      -8.02681       0.00000       0.00000
      -8.02491       0.00000       0.00000
      -8.02301       0.00000       0.00000
      -8.02110       0.00000       0.00000
      -8.01920       0.00000       0.00000
      -8.01729       0.00000       0.00000
      -8.01539       0.00000       0.00000
      -8.01348       0.00000       0.00000
      -8.01158       0.00000       0.00000
      -8.00967       0.00000       0.00000
      -8.00777       0.00000       0.00000
      -8.00586       0.00000       0.00000
