# Spin 1
# Original Fermi-level:     -3.45938 eV
# DOS shifted relative to Fermi-level
#  Energy (eV)     DOS (/eV)    Local iDOS
      17.96368       0.00000      40.00000
      17.97554       0.00000      40.00000
      17.98739       0.00000      40.00000
      17.99924       0.00000      40.00000
      18.01110       0.00000      40.00000
      18.02295       0.00000      40.00000
      18.03481       0.00000      40.00000
      18.04666       0.00000      40.00000
      18.05851       0.00000      40.00000
      18.07037       0.00000      40.00000
      18.08222       0.00000      40.00000
      18.09408       0.00000      40.00000
      18.10593       0.00000      40.00000
      18.11778       0.00000      40.00000
      18.12964       0.00000      40.00000
      18.14149       0.00000      40.00000
      18.15335       0.00000      40.00000
      18.16520       0.00000      40.00000
      18.17705       0.00000      40.00000
      18.18891       0.00000      40.00000
      18.20076       0.00000      40.00000
      18.21262       0.00000      40.00000
      18.22447       0.00000      40.00000
      18.23632       0.00000      40.00000
      18.24818       0.00000      40.00000
      18.26003       0.00000      40.00000
      18.27189       0.00000      40.00000
      18.28374       0.00000      40.00000
      18.29560       0.00000      40.00000
      18.30745       0.00000      40.00000
      18.31930       0.00000      40.00000
      18.33116       0.00000      40.00000
      18.34301       0.00000      40.00000
      18.35487       0.00000      40.00000
      18.36672       0.00000      40.00000
      18.37857       0.00000      40.00000
      18.39043       0.00000      40.00000
      18.40228       0.00000      40.00000
      18.41414       0.00000      40.00000
      18.42599       0.00000      40.00000
      18.43784       0.00000      40.00000
      18.44970       0.00000      40.00000
      18.46155       0.00000      40.00000
      18.47341       0.00000      40.00000
      18.48526       0.00000      40.00000
      18.49711       0.00000      40.00000
      18.50897       0.00000      40.00000
      18.52082       0.00000      40.00000
      18.53268       0.00000      40.00000
      18.54453       0.00000      40.00000
      18.55638       0.00000      40.00000
      18.56824       0.00000      40.00000
      18.58009       0.00000      40.00000
      18.59195       0.00000      40.00000
      18.60380       0.00000      40.00000
      18.61565       0.00000      40.00000
      18.62751       0.00000      40.00000
      18.63936       0.00000      40.00000
      18.65122       0.00000      40.00000
      18.66307       0.00000      40.00000
      18.67493       0.00000      40.00000
      18.68678       0.00000      40.00000
      18.69863       0.00000      40.00000
      18.71049       0.00000      40.00000
      18.72234       0.00000      40.00000
      18.73420       0.00000      40.00000
      18.74605       0.00000      40.00000
      18.75790       0.00000      40.00000
      18.76976       0.00000      40.00000
      18.78161       0.00000      40.00000
      18.79347       0.00000      40.00000
      18.80532       0.00000      40.00000
      18.81717       0.00000      40.00000
      18.82903       0.00000      40.00000
      18.84088       0.00000      40.00000
      18.85274       0.00000      40.00000
      18.86459       0.00000      40.00000
      18.87644       0.00000      40.00000
      18.88830       0.00000      40.00000
      18.90015       0.00000      40.00000
      18.91201       0.00000      40.00000
      18.92386       0.00000      40.00000
      18.93571       0.00000      40.00000
      18.94757       0.00000      40.00000
      18.95942       0.00000      40.00000
      18.97128       0.00000      40.00000
      18.98313       0.00000      40.00000
      18.99498       0.00000      40.00000
      19.00684       0.00000      40.00000
      19.01869       0.00000      40.00000
      19.03055       0.00000      40.00000
      19.04240       0.00001      40.00000
      19.05425       0.00010      40.00000
      19.06611       0.00082      40.00001
      19.07796       0.00548      40.00008
      19.08982       0.03032      40.00044
      19.10167       0.13869      40.00208
      19.11353       0.52472      40.00830
      19.12538       1.64205      40.02776
      19.13723       4.25035      40.07815
      19.14909       9.10008      40.18602
      19.16094      16.11570      40.37706
      19.17280      23.60673      40.65689
      19.18465      28.60260      40.99595
      19.19650      28.66540      41.33575
      19.20836      23.76258      41.61743
      19.22021      16.29341      41.81058
      19.23207       9.24088      41.92012
      19.24392       4.33509      41.97151
      19.25577       1.68215      41.99145
      19.26763       0.53990      41.99785
      19.27948       0.14333      41.99955
      19.29134       0.03147      41.99992
      19.30319       0.00572      41.99999
      19.31504       0.00086      42.00000
      19.32690       0.00011      42.00000
      19.33875       0.00001      42.00000
      19.35061       0.00000      42.00000
      19.36246       0.00000      42.00000
      19.37431       0.00000      42.00000
      19.38617       0.00000      42.00000
      19.39802       0.00000      42.00000
      19.40988       0.00000      42.00000
      19.42173       0.00000      42.00000
      19.43358       0.00000      42.00000
      19.44544       0.00000      42.00000
      19.45729       0.00000      42.00000
      19.46915       0.00000      42.00000
      19.48100       0.00000      42.00000
      19.49286       0.00000      42.00000
      19.50471       0.00000      42.00000
      19.51656       0.00000      42.00000
      19.52842       0.00000      42.00000
      19.54027       0.00000      42.00000
      19.55213       0.00000      42.00000
      19.56398       0.00000      42.00000
      19.57583       0.00000      42.00000
      19.58769       0.00000      42.00000
      19.59954       0.00000      42.00000
      19.61140       0.00000      42.00000
      19.62325       0.00000      42.00000
      19.63510       0.00000      42.00000
      19.64696       0.00000      42.00000
      19.65881       0.00000      42.00000
      19.67067       0.00000      42.00000
      19.68252       0.00000      42.00000
      19.69437       0.00000      42.00000
      19.70623       0.00000      42.00000
      19.71808       0.00000      42.00000
      19.72994       0.00000      42.00000
      19.74179       0.00000      42.00000
      19.75364       0.00000      42.00000
      19.76550       0.00000      42.00000
      19.77735       0.00000      42.00000
      19.78921       0.00000      42.00000
      19.80106       0.00000      42.00000
      19.81291       0.00000      42.00000
      19.82477       0.00000      42.00000
      19.83662       0.00000      42.00000
      19.84848       0.00000      42.00000
      19.86033       0.00000      42.00000
      19.87219       0.00000      42.00000
      19.88404       0.00000      42.00000
      19.89589       0.00000      42.00000
      19.90775       0.00000      42.00000
      19.91960       0.00000      42.00000
      19.93146       0.00000      42.00000
      19.94331       0.00000      42.00000
      19.95516       0.00000      42.00000
      19.96702       0.00000      42.00000
      19.97887       0.00000      42.00000
      19.99073       0.00000      42.00000
      20.00258       0.00000      42.00000
      20.01443       0.00000      42.00000
      20.02629       0.00000      42.00000
      20.03814       0.00000      42.00000
      20.05000       0.00000      42.00000
      20.06185       0.00000      42.00000
      20.07370       0.00000      42.00000
      20.08556       0.00000      42.00000
      20.09741       0.00000      42.00000
      20.10927       0.00000      42.00000
      20.12112       0.00000      42.00000
      20.13297       0.00000      42.00000
      20.14483       0.00000      42.00000
      20.15668       0.00000      42.00000
      20.16854       0.00000      42.00000
      20.18039       0.00000      42.00000
      20.19224       0.00000      42.00000
      20.20410       0.00000      42.00000
      20.21595       0.00000      42.00000
      20.22781       0.00000      42.00000
      20.23966       0.00003      42.00000
      20.25151       0.00029      42.00000
      20.26337       0.00213      42.00003
      20.27522       0.01297      42.00018
      20.28708       0.06534      42.00096
      20.29893       0.27234      42.00419
      20.31079       0.93899      42.01532
      20.32264       2.67787      42.04706
      20.33449       6.31683      42.12194
      20.34635      12.32515      42.26804
      20.35820      19.89154      42.50384
      20.37006      26.55383      42.81861
      20.38191      29.32034      43.16617
      20.39376      26.77896      43.48361
      20.40562      20.23027      43.72342
      20.41747      12.64137      43.87328
      20.42933       6.53429      43.95073
      20.44118       2.79680      43.98389
      20.45303       1.00791      43.99583
      20.46489       0.38546      44.00040
      20.47674       0.45288      44.00577
      20.48860       1.27070      44.02084
      20.50045       3.41331      44.06130
      20.51230       7.65819      44.15208
      20.52416      14.22065      44.32065
      20.53601      21.84297      44.57958
      20.54787      27.75159      44.90855
      20.55972      29.16400      45.25426
      20.57157      25.35065      45.55477
      20.58343      18.22696      45.77083
      20.59528      10.83982      45.89933
      20.60714       5.33228      45.96254
      20.61899       2.16964      45.98825
      20.63084       0.73020      45.99691
      20.64270       0.20327      45.99932
      20.65455       0.04681      45.99987
      20.66641       0.00891      45.99998
      20.67826       0.00140      46.00000
      20.69012       0.00018      46.00000
      20.70197       0.00002      46.00000
      20.71382       0.00000      46.00000
      20.72568       0.00000      46.00000
      20.73753       0.00000      46.00000
      20.74939       0.00000      46.00000
      20.76124       0.00000      46.00000
      20.77309       0.00000      46.00000
      20.78495       0.00000      46.00000
      20.79680       0.00000      46.00000
      20.80866       0.00000      46.00000
      20.82051       0.00000      46.00000
      20.83236       0.00000      46.00000
      20.84422       0.00000      46.00000
      20.85607       0.00000      46.00000
      20.86793       0.00000      46.00000
      20.87978       0.00000      46.00000
      20.89163       0.00000      46.00000
      20.90349       0.00000      46.00000
      20.91534       0.00000      46.00000
      20.92720       0.00000      46.00000
      20.93905       0.00000      46.00000
      20.95090       0.00000      46.00000
      20.96276       0.00000      46.00000
      20.97461       0.00000      46.00000
      20.98647       0.00000      46.00000
      20.99832       0.00000      46.00000
      21.01017       0.00000      46.00000
      21.02203       0.00000      46.00000
      21.03388       0.00000      46.00000
      21.04574       0.00000      46.00000
      21.05759       0.00000      46.00000
      21.06944       0.00000      46.00000
      21.08130       0.00000      46.00000
      21.09315       0.00000      46.00000
      21.10501       0.00000      46.00000
      21.11686       0.00000      46.00000
      21.12872       0.00000      46.00000
      21.14057       0.00000      46.00000
      21.15242       0.00000      46.00000
      21.16428       0.00000      46.00000
      21.17613       0.00000      46.00000
      21.18799       0.00000      46.00000
      21.19984       0.00000      46.00000
      21.21169       0.00000      46.00000
      21.22355       0.00000      46.00000
      21.23540       0.00000      46.00000
      21.24726       0.00000      46.00000
      21.25911       0.00000      46.00000
      21.27096       0.00000      46.00000
      21.28282       0.00000      46.00000
      21.29467       0.00000      46.00000
      21.30653       0.00000      46.00000
      21.31838       0.00000      46.00000
      21.33023       0.00000      46.00000
      21.34209       0.00000      46.00000
      21.35394       0.00000      46.00000
      21.36580       0.00000      46.00000
      21.37765       0.00000      46.00000
      21.38950       0.00000      46.00000
      21.40136       0.00000      46.00000
      21.41321       0.00000      46.00000
      21.42507       0.00000      46.00000
      21.43692       0.00000      46.00000
      21.44877       0.00000      46.00000
      21.46063       0.00000      46.00000
      21.47248       0.00000      46.00000
      21.48434       0.00000      46.00000
      21.49619       0.00000      46.00000
      21.50805       0.00000      46.00000
      21.51990       0.00000      46.00000
      21.53175       0.00000      46.00000
      21.54361       0.00000      46.00000
      21.55546       0.00000      46.00000
      21.56732       0.00000      46.00000
      21.57917       0.00000      46.00000
      21.59102       0.00000      46.00000
      21.60288       0.00000      46.00000
      21.61473       0.00000      46.00000
      21.62659       0.00000      46.00000
      21.63844       0.00000      46.00000
      21.65029       0.00000      46.00000
      21.66215       0.00000      46.00000
      21.67400       0.00000      46.00000
      21.68586       0.00000      46.00000
      21.69771       0.00000      46.00000
      21.70956       0.00000      46.00000
      21.72142       0.00000      46.00000
      21.73327       0.00000      46.00000
      21.74513       0.00000      46.00000
      21.75698       0.00000      46.00000
      21.76883       0.00000      46.00000
      21.78069       0.00000      46.00000
      21.79254       0.00000      46.00000
      21.80440       0.00000      46.00000
      21.81625       0.00000      46.00000
      21.82810       0.00000      46.00000
      21.83996       0.00000      46.00000
      21.85181       0.00000      46.00000
      21.86367       0.00000      46.00000
      21.87552       0.00000      46.00000
      21.88737       0.00000      46.00000
      21.89923       0.00000      46.00000
      21.91108       0.00000      46.00000
      21.92294       0.00000      46.00000
      21.93479       0.00000      46.00000
      21.94665       0.00000      46.00000
      21.95850       0.00000      46.00000
      21.97035       0.00000      46.00000
      21.98221       0.00000      46.00000
      21.99406       0.00000      46.00000
      22.00592       0.00000      46.00000
      22.01777       0.00001      46.00000
      22.02962       0.00008      46.00000
      22.04148       0.00066      46.00001
      22.05333       0.00450      46.00006
      22.06519       0.02541      46.00036
      22.07704       0.11863      46.00177
      22.08889       0.45818      46.00720
      22.10075       1.46374      46.02455
      22.11260       3.86786      46.07040
      22.12446       8.45397      46.17062
      22.13631      15.28389      46.35179
      22.14816      22.85546      46.62272
      22.16002      28.27021      46.95784
      22.17187      28.92351      47.30070
      22.18373      24.47687      47.59085
      22.19558      17.13341      47.79395
      22.20743       9.92007      47.91154
      22.21929       4.75082      47.96786
      22.23114       1.88194      47.99017
      22.24300       0.61663      47.99748
      22.25485       0.16712      47.99946
      22.26670       0.03746      47.99990
      22.27856       0.00695      47.99999
      22.29041       0.00107      48.00000
      22.30227       0.00014      48.00000
      22.31412       0.00001      48.00000
      22.32598       0.00000      48.00000
      22.33783       0.00000      48.00000
      22.34968       0.00000      48.00000
      22.36154       0.00000      48.00000
      22.37339       0.00000      48.00000
      22.38525       0.00000      48.00000
      22.39710       0.00000      48.00000
      22.40895       0.00000      48.00000
      22.42081       0.00000      48.00000
      22.43266       0.00000      48.00000
      22.44452       0.00000      48.00000
      22.45637       0.00000      48.00000
      22.46822       0.00000      48.00000
      22.48008       0.00000      48.00000
      22.49193       0.00000      48.00000
      22.50379       0.00000      48.00000
      22.51564       0.00000      48.00000
      22.52749       0.00000      48.00000
      22.53935       0.00000      48.00000
      22.55120       0.00000      48.00000
      22.56306       0.00000      48.00000
      22.57491       0.00000      48.00000
      22.58676       0.00000      48.00000
      22.59862       0.00000      48.00000
      22.61047       0.00000      48.00000
      22.62233       0.00000      48.00000
      22.63418       0.00000      48.00000
      22.64603       0.00000      48.00000
      22.65789       0.00000      48.00000
      22.66974       0.00000      48.00000
      22.68160       0.00000      48.00000
      22.69345       0.00000      48.00000
      22.70531       0.00000      48.00000
      22.71716       0.00000      48.00000
      22.72901       0.00000      48.00000
      22.74087       0.00000      48.00000
      22.75272       0.00000      48.00000
      22.76458       0.00000      48.00000
      22.77643       0.00000      48.00000
      22.78828       0.00000      48.00000
      22.80014       0.00000      48.00000
      22.81199       0.00000      48.00000
      22.82385       0.00000      48.00000
      22.83570       0.00000      48.00000
      22.84755       0.00000      48.00000
      22.85941       0.00000      48.00000
      22.87126       0.00000      48.00000
      22.88312       0.00000      48.00000
      22.89497       0.00000      48.00000
      22.90682       0.00000      48.00000
      22.91868       0.00000      48.00000
      22.93053       0.00000      48.00000
      22.94239       0.00000      48.00000
      22.95424       0.00000      48.00000
      22.96609       0.00000      48.00000
      22.97795       0.00000      48.00000
      22.98980       0.00000      48.00000
      23.00166       0.00000      48.00000
      23.01351       0.00000      48.00000
      23.02536       0.00000      48.00000
      23.03722       0.00002      48.00000
      23.04907       0.00019      48.00000
      23.06093       0.00148      48.00002
      23.07278       0.00937      48.00013
      23.08463       0.04892      48.00071
      23.09649       0.21130      48.00322
      23.10834       0.75499      48.01217
      23.12020       2.23128      48.03861
      23.13205       5.45444      48.10327
      23.14391      11.02886      48.23401
      23.15576      18.44565      48.45266
      23.16761      25.51762      48.75515
      23.17947      29.19909      49.10128
      23.19132      27.63640      49.42888
      23.20318      21.63597      49.68536
      23.21503      14.01052      49.85144
      23.22688       7.50439      49.94040
      23.23874       3.32475      49.97981
      23.25059       1.21839      49.99425
      23.26245       0.36931      49.99863
      23.27430       0.09260      49.99973
      23.28615       0.01920      49.99995
      23.29801       0.00329      49.99999
      23.30986       0.00047      50.00000
      23.32172       0.00005      50.00000
      23.33357       0.00001      50.00000
      23.34542       0.00000      50.00000
      23.35728       0.00000      50.00000
      23.36913       0.00000      50.00000
      23.38099       0.00000      50.00000
      23.39284       0.00000      50.00000
      23.40469       0.00000      50.00000
      23.41655       0.00000      50.00000
      23.42840       0.00000      50.00000
      23.44026       0.00000      50.00000
      23.45211       0.00000      50.00000
      23.46396       0.00000      50.00000
      23.47582       0.00000      50.00000
      23.48767       0.00000      50.00000
      23.49953       0.00000      50.00000
      23.51138       0.00000      50.00000
      23.52324       0.00000      50.00000
      23.53509       0.00000      50.00000
      23.54694       0.00000      50.00000
      23.55880       0.00000      50.00000
      23.57065       0.00000      50.00000
      23.58251       0.00000      50.00000
      23.59436       0.00000      50.00000
      23.60621       0.00000      50.00000
      23.61807       0.00000      50.00000
      23.62992       0.00000      50.00000
      23.64178       0.00000      50.00000
      23.65363       0.00000      50.00000
      23.66548       0.00000      50.00000
      23.67734       0.00000      50.00000
      23.68919       0.00000      50.00000
      23.70105       0.00000      50.00000
      23.71290       0.00000      50.00000
      23.72475       0.00000      50.00000
      23.73661       0.00000      50.00000
      23.74846       0.00000      50.00000
      23.76032       0.00000      50.00000
      23.77217       0.00000      50.00000
      23.78402       0.00000      50.00000
      23.79588       0.00000      50.00000
      23.80773       0.00000      50.00000
      23.81959       0.00000      50.00000
      23.83144       0.00000      50.00000
      23.84329       0.00000      50.00000
      23.85515       0.00001      50.00000
      23.86700       0.00006      50.00000
      23.87886       0.00052      50.00001
      23.89071       0.00361      50.00005
      23.90256       0.02084      50.00030
      23.91442       0.09954      50.00148
      23.92627       0.39332      50.00614
      23.93813       1.28558      50.02138
      23.94998       3.47558      50.06258
      23.96184       7.77213      50.15471
      23.97369      14.37592      50.32512
      23.98554      21.99451      50.58585
      23.99740      27.83402      50.91579
      24.00925      29.13536      51.26116
      24.02111      25.22597      51.56019
      24.03296      18.06584      51.77435
      24.04481      10.70167      51.90121
      24.05667       5.24358      51.96336
      24.06852       2.12514      51.98856
      24.08038       0.71241      51.99700
      24.09223       0.19754      51.99934
      24.10408       0.04531      51.99988
      24.11594       0.00860      51.99998
      24.12779       0.00135      52.00000
      24.13965       0.00018      52.00000
      24.15150       0.00002      52.00000
      24.16335       0.00000      52.00000
      24.17521       0.00000      52.00000
      24.18706       0.00000      52.00000
      24.19892       0.00000      52.00000
      24.21077       0.00000      52.00000
      24.22262       0.00000      52.00000
      24.23448       0.00000      52.00000
      24.24633       0.00000      52.00000
      24.25819       0.00000      52.00000
      24.27004       0.00000      52.00000
      24.28189       0.00000      52.00000
      24.29375       0.00000      52.00000
      24.30560       0.00000      52.00000
      24.31746       0.00000      52.00000
      24.32931       0.00000      52.00000
      24.34117       0.00000      52.00000
      24.35302       0.00000      52.00000
      24.36487       0.00000      52.00000
      24.37673       0.00000      52.00000
      24.38858       0.00000      52.00000
      24.40044       0.00000      52.00000
      24.41229       0.00000      52.00000
      24.42414       0.00000      52.00000
      24.43600       0.00000      52.00000
      24.44785       0.00000      52.00000
      24.45971       0.00000      52.00000
      24.47156       0.00000      52.00000
      24.48341       0.00000      52.00000
      24.49527       0.00000      52.00000
      24.50712       0.00000      52.00000
      24.51898       0.00000      52.00000
      24.53083       0.00000      52.00000
      24.54268       0.00000      52.00000
      24.55454       0.00000      52.00000
      24.56639       0.00000      52.00000
      24.57825       0.00000      52.00000
      24.59010       0.00000      52.00000
      24.60195       0.00000      52.00000
      24.61381       0.00000      52.00000
      24.62566       0.00000      52.00000
      24.63752       0.00000      52.00000
      24.64937       0.00000      52.00000
      24.66122       0.00000      52.00000
      24.67308       0.00000      52.00000
      24.68493       0.00000      52.00000
      24.69679       0.00000      52.00000
      24.70864       0.00000      52.00000
      24.72049       0.00000      52.00000
      24.73235       0.00000      52.00000
      24.74420       0.00000      52.00000
      24.75606       0.00000      52.00000
      24.76791       0.00000      52.00000
      24.77977       0.00000      52.00000
      24.79162       0.00000      52.00000
      24.80347       0.00000      52.00000
      24.81533       0.00000      52.00000
      24.82718       0.00000      52.00000
      24.83904       0.00000      52.00000
      24.85089       0.00000      52.00000
      24.86274       0.00000      52.00000
      24.87460       0.00000      52.00000
      24.88645       0.00000      52.00000
      24.89831       0.00000      52.00000
      24.91016       0.00000      52.00000
      24.92201       0.00000      52.00000
      24.93387       0.00000      52.00000
      24.94572       0.00000      52.00000
      24.95758       0.00000      52.00000
      24.96943       0.00000      52.00000
      24.98128       0.00000      52.00000
      24.99314       0.00000      52.00000
      25.00499       0.00000      52.00000
      25.01685       0.00000      52.00000
      25.02870       0.00000      52.00000
      25.04055       0.00000      52.00000
      25.05241       0.00000      52.00000
      25.06426       0.00000      52.00000
      25.07612       0.00000      52.00000
      25.08797       0.00000      52.00000
      25.09982       0.00000      52.00000
      25.11168       0.00000      52.00000
      25.12353       0.00000      52.00000
      25.13539       0.00000      52.00000
      25.14724       0.00000      52.00000
      25.15910       0.00000      52.00000
      25.17095       0.00000      52.00000
      25.18280       0.00000      52.00000
      25.19466       0.00000      52.00000
      25.20651       0.00000      52.00000
      25.21837       0.00000      52.00000
      25.23022       0.00000      52.00000
      25.24207       0.00000      52.00000
      25.25393       0.00000      52.00000
      25.26578       0.00000      52.00000
      25.27764       0.00000      52.00000
      25.28949       0.00000      52.00000
      25.30134       0.00000      52.00000
      25.31320       0.00000      52.00000
      25.32505       0.00000      52.00000
      25.33691       0.00000      52.00000
      25.34876       0.00000      52.00000
      25.36061       0.00000      52.00000
      25.37247       0.00000      52.00000
      25.38432       0.00000      52.00000
      25.39618       0.00000      52.00000
      25.40803       0.00000      52.00000
      25.41988       0.00000      52.00000
      25.43174       0.00000      52.00000
      25.44359       0.00000      52.00000
      25.45545       0.00000      52.00000
      25.46730       0.00000      52.00000
      25.47915       0.00000      52.00000
      25.49101       0.00000      52.00000
      25.50286       0.00000      52.00000
      25.51472       0.00000      52.00000
      25.52657       0.00000      52.00000
      25.53843       0.00000      52.00000
      25.55028       0.00000      52.00000
      25.56213       0.00000      52.00000
      25.57399       0.00000      52.00000
      25.58584       0.00000      52.00000
      25.59770       0.00000      52.00000
      25.60955       0.00000      52.00000
      25.62140       0.00000      52.00000
      25.63326       0.00000      52.00000
      25.64511       0.00000      52.00000
      25.65697       0.00000      52.00000
      25.66882       0.00000      52.00000
      25.68067       0.00000      52.00000
      25.69253       0.00000      52.00000
      25.70438       0.00000      52.00000
      25.71624       0.00000      52.00000
      25.72809       0.00000      52.00000
      25.73994       0.00000      52.00000
      25.75180       0.00000      52.00000
      25.76365       0.00000      52.00000
      25.77551       0.00000      52.00000
      25.78736       0.00000      52.00000
      25.79921       0.00000      52.00000
      25.81107       0.00000      52.00000
      25.82292       0.00000      52.00000
      25.83478       0.00000      52.00000
      25.84663       0.00000      52.00000
      25.85848       0.00000      52.00000
      25.87034       0.00000      52.00000
      25.88219       0.00000      52.00000
      25.89405       0.00000      52.00000
      25.90590       0.00000      52.00000
      25.91775       0.00000      52.00000
      25.92961       0.00000      52.00000
      25.94146       0.00000      52.00000
      25.95332       0.00000      52.00000
      25.96517       0.00000      52.00000
      25.97703       0.00000      52.00000
      25.98888       0.00000      52.00000
      26.00073       0.00000      52.00000
      26.01259       0.00000      52.00000
      26.02444       0.00000      52.00000
      26.03630       0.00000      52.00000
      26.04815       0.00000      52.00000
      26.06000       0.00000      52.00000
      26.07186       0.00000      52.00000
      26.08371       0.00000      52.00000
      26.09557       0.00000      52.00000
      26.10742       0.00000      52.00000
      26.11927       0.00000      52.00000
      26.13113       0.00000      52.00000
      26.14298       0.00000      52.00000
      26.15484       0.00000      52.00000
      26.16669       0.00000      52.00000
      26.17854       0.00000      52.00000
      26.19040       0.00000      52.00000
      26.20225       0.00000      52.00000
      26.21411       0.00000      52.00000
      26.22596       0.00000      52.00000
      26.23781       0.00000      52.00000
      26.24967       0.00000      52.00000
      26.26152       0.00000      52.00000
      26.27338       0.00000      52.00000
      26.28523       0.00000      52.00000
      26.29708       0.00000      52.00000
      26.30894       0.00000      52.00000
      26.32079       0.00000      52.00000
      26.33265       0.00000      52.00000
      26.34450       0.00000      52.00000
      26.35636       0.00000      52.00000
      26.36821       0.00000      52.00000
      26.38006       0.00000      52.00000
      26.39192       0.00000      52.00000
      26.40377       0.00000      52.00000
      26.41563       0.00000      52.00000
      26.42748       0.00000      52.00000
      26.43933       0.00000      52.00000
      26.45119       0.00000      52.00000
      26.46304       0.00000      52.00000
      26.47490       0.00000      52.00000
      26.48675       0.00000      52.00000
      26.49860       0.00000      52.00000
      26.51046       0.00000      52.00000
      26.52231       0.00000      52.00000
      26.53417       0.00000      52.00000
      26.54602       0.00001      52.00000
      26.55787       0.00011      52.00000
      26.56973       0.00087      52.00001
      26.58158       0.00581      52.00008
      26.59344       0.03192      52.00046
      26.60529       0.14513      52.00218
      26.61714       0.54576      52.00865
      26.62900       1.69757      52.02877
      26.64085       4.36754      52.08054
      26.65271       9.29459      52.19072
      26.66456      16.36087      52.38467
      26.67641      23.82131      52.66705
      26.68827      28.68849      53.00712
      26.70012      28.57806      53.34589
      26.71198      23.54728      53.62502
      26.72383      16.04840      53.81526
      26.73568       9.04702      53.92250
      26.74754       4.21854      53.97251
      26.75939       1.62709      53.99179
      26.77125       0.51937      53.99795
      26.78310       0.13920      53.99960
      26.79496       0.04342      54.00012
      26.80681       0.07324      54.00098
      26.81866       0.28227      54.00433
      26.83052       0.96599      54.01578
      26.84237       2.74167      54.04828
      26.85423       6.43699      54.12459
      26.86608      12.50072      54.27277
      26.87793      20.08030      54.51080
      26.88979      26.68014      54.82707
      26.90164      29.32170      55.17465
      26.91350      26.65465      55.49062
      26.92535      20.04195      55.72820
      26.93720      12.46493      55.87596
      26.94906       6.41243      55.95197
      26.96091       2.72859      55.98431
      26.97277       0.96037      55.99570
      26.98462       0.27959      55.99901
      26.99647       0.06733      55.99981
      27.00833       0.01341      55.99997
      27.02018       0.00221      56.00000
      27.03204       0.00030      56.00000
      27.04389       0.00003      56.00000
      27.05574       0.00000      56.00000
      27.06760       0.00000      56.00000
      27.07945       0.00000      56.00000
      27.09131       0.00000      56.00000
      27.10316       0.00000      56.00000
      27.11501       0.00000      56.00000
      27.12687       0.00000      56.00000
      27.13872       0.00000      56.00000
      27.15058       0.00000      56.00000
      27.16243       0.00000      56.00000
      27.17429       0.00000      56.00000
      27.18614       0.00000      56.00000
      27.19799       0.00000      56.00000
      27.20985       0.00000      56.00000
      27.22170       0.00000      56.00000
      27.23356       0.00000      56.00000
      27.24541       0.00000      56.00000
      27.25726       0.00000      56.00000
      27.26912       0.00000      56.00000
      27.28097       0.00000      56.00000
      27.29283       0.00000      56.00000
      27.30468       0.00000      56.00000
      27.31653       0.00000      56.00000
      27.32839       0.00000      56.00000
      27.34024       0.00000      56.00000
      27.35210       0.00000      56.00000
      27.36395       0.00000      56.00000
      27.37580       0.00000      56.00000
      27.38766       0.00000      56.00000
      27.39951       0.00000      56.00000
      27.41137       0.00000      56.00000
      27.42322       0.00000      56.00000
      27.43507       0.00000      56.00000
      27.44693       0.00000      56.00000
      27.45878       0.00000      56.00000
      27.47064       0.00000      56.00000
      27.48249       0.00000      56.00000
      27.49434       0.00000      56.00000
      27.50620       0.00000      56.00000
      27.51805       0.00000      56.00000
      27.52991       0.00000      56.00000
      27.54176       0.00000      56.00000
      27.55361       0.00000      56.00000
      27.56547       0.00000      56.00000
      27.57732       0.00000      56.00000
      27.58918       0.00000      56.00000
      27.60103       0.00000      56.00000
      27.61289       0.00000      56.00000
      27.62474       0.00000      56.00000
      27.63659       0.00000      56.00000
      27.64845       0.00000      56.00000
      27.66030       0.00000      56.00000
      27.67216       0.00000      56.00000
      27.68401       0.00000      56.00000
      27.69586       0.00000      56.00000
      27.70772       0.00000      56.00000
      27.71957       0.00000      56.00000
      27.73143       0.00000      56.00000
      27.74328       0.00000      56.00000
      27.75513       0.00000      56.00000
      27.76699       0.00000      56.00000
      27.77884       0.00000      56.00000
      27.79070       0.00000      56.00000
      27.80255       0.00000      56.00000
      27.81440       0.00000      56.00000
      27.82626       0.00000      56.00000
      27.83811       0.00000      56.00000
      27.84997       0.00000      56.00000
      27.86182       0.00001      56.00000
      27.87367       0.00011      56.00000
      27.88553       0.00085      56.00001
      27.89738       0.00564      56.00008
      27.90924       0.03111      56.00045
      27.92109       0.14185      56.00213
      27.93294       0.53505      56.00847
      27.94480       1.66936      56.02826
      27.95665       4.30811      56.07933
      27.96851       9.19615      56.18834
      27.98036      16.23708      56.38081
      27.99222      23.71336      56.66191
      28.00407      28.64581      57.00148
      28.01592      28.62279      57.34078
      28.02778      23.65625      57.62120
      28.03963      16.17196      57.81291
      28.05149       9.14455      57.92131
      28.06334       4.27706      57.97201
      28.07519       1.65467      57.99162
      28.08705       0.52949      57.99790
      28.09890       0.14015      57.99956
      28.11076       0.03068      57.99992
      28.12261       0.00556      57.99999
      28.13446       0.00083      58.00000
      28.14632       0.00010      58.00000
      28.15817       0.00001      58.00000
      28.17003       0.00000      58.00000
      28.18188       0.00000      58.00000
      28.19373       0.00000      58.00000
      28.20559       0.00000      58.00000
      28.21744       0.00000      58.00000
      28.22930       0.00000      58.00000
      28.24115       0.00000      58.00000
      28.25300       0.00000      58.00000
      28.26486       0.00000      58.00000
